Is_contract,Creator name,Creator address,Contracts,Bytecodes,Selfdestructed contracts,Ephemeral contracts,Addresses,Addresses with reinits,Contracts at addresses with reinits
true,,809039655a41708b274b6004a3fba7d611b56293,4,1,4,4,4,0,0
true,,809b3fca226b1a2c1da81a75964483a86a54b817,4,1,4,4,4,0,0
true,,e25d1f444466b9cb3861b838f587e8b403894ae5,4,1,4,4,4,0,0
true,,e260963e0db459b040ddf7f36adec90abf56cf3c,4,1,4,4,4,0,0
true,,53165d623e517262f1a165c51888fd8b901d4a0d,4,1,4,4,4,0,0
false,,e28e4a3f43d7f2b9d6078b4b69524ee482e30b60,4,3,2,0,4,0,0
false,,284489f27de63e9767e31a81078514d1357b24ce,4,4,1,0,4,0,0
false,,e2d7871ca37379ea18d259cdf3592fe032183d94,4,1,3,0,4,0,0
true,,80f13243e5829de7e85e3835195924a97ebcfb09,4,1,4,4,4,0,0
true,,e2ec020096e46bc8cbccc93d2a8e8caef0db5bb9,4,1,4,4,4,0,0
true,,e2fa7c61e48457aad91381bf4bb7cc67445b1fd1,4,1,4,4,4,0,0
false,,00c91e0530cd233f91e50a2cda81ccf67321f58d,4,1,4,0,4,0,0
true,,e354e259d4da9a68daa9eb6495d64b998427d604,4,2,3,3,4,0,0
true,,00c79b10d4abbd3cf27adf4d40ef58cdbe606210,4,1,4,4,4,0,0
true,,e39431f578ac9c6f716dd48316b24519b889e320,4,1,4,4,4,0,0
true,,e3bcb4380dda9e3bd97f71b586bae7e531fd9cbd,4,1,4,4,4,0,0
false,,53547001b00c23da116faff2648f12f7ac993a5e,4,3,4,0,4,0,0
true,,e3df88976f08c6ed893fe08d68407df37c511364,4,1,4,4,4,0,0
false,,23834415fdbe47d2abc49158e844f98f97e12cfe,4,4,1,1,4,0,0
true,,e418172890d0814cd5ff2bcb301b712f45146e0d,4,1,4,4,4,0,0
true,,16b2b18a52ab4609161d0fe24235e996dd3c1145,4,1,4,4,4,0,0
true,,3e99cd073fc42347d041f0127cec04d448f1d1c6,4,1,4,4,4,0,0
true,,81cc6daaa908b837164cdf49986f84dcaeac7135,4,1,4,4,4,0,0
false,,e4d58b2908585340bbc737e0564016bd029d0e82,4,4,2,0,4,0,0
false,,536f9dca5e5b89ccbd024c20429e7c8a0fdd5380,4,2,3,0,4,0,0
true,,e53c5e083d3e617fabe160274e2d6b53863acf73,4,1,4,4,4,0,0
true,,e54554fb82ca9ab007028982d714ccb7bcd355eb,4,1,4,4,4,0,0
true,,823a183aaf70a60e542ad8c2361d37f2352cc34b,4,1,4,4,4,0,0
true,,e580c36417be1368e8bcd577027a7b14235368ea,4,1,4,4,4,0,0
true,,e59dff8d47c3ab70cad594c2aa7e8b871e8a1231,4,2,3,3,4,0,0
true,,5397fdc2728a2e2f77806fdb2553b1f79fd9c1bd,4,1,4,4,4,0,0
true,,82864b53247970979527d58e14190ce7ca666cb4,4,1,4,4,4,0,0
true,,53b104d1b55e599c90aa77a01f6fd3018d28d6cb,4,1,4,4,4,0,0
true,,8287f302d1525a19947cc414cc76798141c7cfdf,4,1,4,4,4,0,0
false,,e66df9672b5989fc94b780cd38eccc36fc3df203,4,3,2,0,4,0,0
true,,53c9cc848ecadda0f44a9a1205be75028e1c6711,4,1,4,4,4,0,0
true,,82ca8f1ba54bd5856146904fd3556f2f16ea8868,4,1,4,4,4,0,0
true,,82d3fba652003dd2091da9dc997bc343c40243ea,4,1,4,4,4,0,0
true,,e6be036482c8d0cb8ae7ba5f47544b206979ff49,4,1,4,4,4,0,0
true,,53fbfb80173a22c80d15f93d74e9e4f0226ec913,4,1,4,4,4,0,0
false,,235b70bd0a9bb85c6355c7534039eb81d1466ba7,4,3,2,0,4,0,0
false,,831b6dfcc51e32c81b48d7d3f4d80dd115e6a931,4,2,2,0,4,0,0
true,,83388af003deee5ca3fa21c8975f3394a190c3c5,4,1,4,4,4,0,0
true,,16324e8647a515fe1ccb6405eb725ce1245ea0af,4,1,4,4,4,0,0
false,,00a7ae45065561a234831473a656b360a5ca72a8,4,2,3,0,4,0,0
false,,00a72109d88f32218056f04e8a9e425cd1211884,4,2,3,0,4,0,0
true,,e824aca31ab348913334824f6ba0ce5a15879b1a,4,1,4,4,4,0,0
false,,00a3819199113fc6a6e6ba1298afde7377e2009b,4,4,1,0,4,0,0
false,,5447c1169aebb8850ce21aa11a436fcf4da9bd99,4,4,1,0,4,0,0
false,,83d64a92f55bd1565240d43369734debe98d189c,4,4,1,0,4,0,0
true,,83d7a739994cb4672ed52da0b1f3c7c2997e57cc,4,1,4,4,4,0,0
true,,3efa2994719e4547b6ab845c92377fcb1047629a,4,1,4,4,4,0,0
false,,3615029aaee364281e8b5e12542658ff17c08160,4,2,3,3,4,0,0
true,,231ab0df781e36a62faf833bac996af16993cab3,4,1,4,4,4,0,0
false,,845682ed20f6f6f9118d265246479f97be836d54,4,4,4,0,4,0,0
true,,e9c51b380cf41c858f94a470bbebe8448ecfd53b,4,1,4,4,4,0,0
false,,e9dbd863af5607fd8f32bf47e340edd6bcb8e100,4,3,1,0,4,0,0
false,,361c4825434e93a71775f8c730d4019c36ca6977,4,4,4,0,4,0,0
true,,ea0655e6f73a4b7902a8b276132cef01661dbaa2,4,1,4,4,4,0,0
true,,54bbe4f05c3369467b71ef1c3e30d4bc51d7bb79,4,1,4,4,4,0,0
false,,ea36bc6697c78c1c8ed9cdeaee6c80994f0cde18,4,4,2,0,4,0,0
false,,008d4fa11e6d45d6fd8b1151bd1c556d05afd7e3,4,1,4,0,4,0,0
true,,ea9d95a0f4112501c8e1ef3ed22b885df2544663,4,1,4,4,4,0,0
true,,eb0763ef48281d2c28e6b96366b555032be150c2,4,1,4,4,4,0,0
true,,eb11360da91a20db374a96924e80439849ef0c1f,4,1,4,4,4,0,0
true,,eb16ee776e995117d6d21073888acf9791e8766f,4,1,4,4,4,0,0
true,,54d1dbbc411b94cf51ef0a351f23aa919ae2ed4b,4,1,4,4,4,0,0
true,,ebab9b3896af85b0802ecedf1a8ec6072d703c0e,4,2,2,2,4,0,0
false,,0089a73a2b8ed59b4caf457898066ff6ffb7b0f7,4,3,2,0,4,0,0
true,,85053a9cb1a9f553cf27c4e722a1439b50a7ffe9,4,1,4,4,4,0,0
false,,54f088858e5768aaa51ede71be51a476640b053e,4,4,1,0,4,0,0
false,,0086dac9c3ac079cad0f7b7efd08fdeb1cb60e68,4,4,1,0,4,0,0
true,,2c7374f537be2c3768ed6a3eff41f447939ee2df,4,1,4,4,4,0,0
true,,ec2e55d2c562e00ee2c76a88ffefc4f85f165959,4,1,4,4,4,0,0
true,,ec4e96a16955661a07700d9d2e982c72cf2aaa74,4,1,4,4,4,0,0
false,,15887100f3b3ca0b645f007c6aa11348665c69e5,4,4,4,0,4,0,0
false,,00801dcc4a977b3363ff06e0dd6e2f60d9da05da,4,3,3,0,4,0,0
true,,ed0175777238b9269b52d0930110716a0b310f76,4,1,4,4,4,0,0
true,,857bf13b477f341f65cb5108a9c23f4ff4559bb2,4,1,4,4,4,0,0
false,,553bb4933bdcc90af7581b89c23c943735710158,4,2,4,3,4,0,0
true,UniswapEX,eda1cc75408b91e76c8ff74b30251a95d0aa39cb,4,1,4,4,3,1,2
false,,edcc71e70428d87dec60f76fdf4979ed98e2acd1,4,4,3,0,4,0,0
true,,85c06f66e5124e76d109a7955f464ed75149654c,4,1,4,4,4,0,0
true,,1540fb03b0df69abdf248c8cb3f09706047e22c5,4,1,4,4,4,0,0
false,,557f0e214c8e8607a2c1e910802aca23c6c0e72e,4,4,1,1,4,0,0
true,,86206bd7010429dd3a21646e11c7bb13a3f0955a,4,1,4,4,4,0,0
true,,8627e3ab010d0eb585f0225670967cc874a3c5ab,4,1,4,4,4,0,0
true,,ee86f79a4842b010624c0b7ce0ec2c17c7a11623,4,1,4,4,4,0,0
true,,151039f8b84bfd04d883ba286dbf2e9433eb0f86,4,1,4,4,4,0,0
true,,8638674a6479de686835cf08e20a56e5a1bf3295,4,1,4,4,4,0,0
true,,865b5173695488d8067d83124b81937b04109a74,4,1,4,4,4,0,0
false,,eecdfd8d89902eecff5e1ac1fbe1b1167777fb41,4,4,1,0,4,0,0
true,,27fc7d0f2168213df85da558d7f4a3c7da2e33a7,4,1,4,4,4,0,0
true,,868a118650dc56f0c8d89032541f72cdbedd3465,4,1,4,4,4,0,0
true,,15052a16ff7cfa6ba88c6b17af12cbbcace58d61,4,1,4,4,4,0,0
true,,5596d4346f19e72bbe2ae075746788b758760583,4,1,4,4,4,0,0
true,,86b8dfa23d78114040006476bc8d5bdb06b00d50,4,1,4,4,4,0,0
true,,86dbc565d43fd0dc82af1eb6dd06382298bf3eac,4,1,4,4,4,0,0
false,,f02a8af54b16cfd2bb62cead427696ceaf86ef8f,4,1,4,4,4,0,0
true,,f09d50d762d51b84699898273e793540f6489805,4,1,4,4,4,0,0
true,,f09eb21677b0c2b770bc4b8cfc497580892e0011,4,1,4,4,4,0,0
false,,f0b2e19e420599f494e206aa1ada8a7144238e61,4,2,4,0,4,0,0
false,,006180cbfc54228b5c372882f39812565c918d6b,4,4,1,0,4,0,0
true,,f1084229e5774c30d66f8715e8a05b4c185c91e2,4,1,4,4,4,0,0
true,,5607d18c348084b9013a6c35891f039cb3dbcdb9,4,1,4,4,4,0,0
true,,f1628f96f08449341dc579dd5fccef3b7ed71116,4,1,4,4,4,0,0
true,,f1c08eeae29c7ed67202050e380f9a9ecd9141c6,4,1,4,4,4,0,0
true,,f1d28f7734fd29570bff5aacdf4a97d421f6f7dd,4,1,4,4,4,0,0
true,,562dc27a98e8a7472ce986d2eeb37ebf7a3db733,4,1,4,4,4,0,0
true,,f1dc109f02b7cad923c263ad9834bb2a8b358a7a,4,1,4,4,4,0,0
false,,f1e581102ad11d80672cce87f04d8fa6328bc9ef,4,3,1,0,4,0,0
false,,227ca79e7b445f12032e295a64afe0451269bcc3,4,4,1,0,4,0,0
true,,326218a88668b26503a255b815c67a65b1f12d07,4,1,4,4,4,0,0
false,,005aaaece78f4228aca222de6525cd80135ee04a,4,2,3,0,4,0,0
true,,f20fbf0118e42bb95efe037d66ceda650d6e4602,4,1,4,4,4,0,0
true,,27e14e2af6aa36121bdd240bb2cdeb3040933338,4,2,4,0,4,0,0
true,,148061b36570735ac8660c0f2b354a7dfb103fa7,4,1,4,4,4,0,0
true,,f2db814e90b2284b5a7627d5903cb442f1d7e349,4,1,4,4,4,0,0
true,,f3052d0031735f29260cac80b531f298e28828c3,4,1,4,4,4,0,0
false,,88ef0797dd0944de97e1b8485d7e98292752744a,4,4,4,0,4,0,0
true,,f31cc302a84822bdcea8432c765d38dbd871f636,4,1,1,0,4,0,0
true,,366851d88ccd33510583a5e6cee9e2fd62a121b0,4,1,4,4,4,0,0
true,,f364284b522796f7d355c170bb9d1c8feddd1dae,4,2,2,2,4,0,0
false,,f3a1fa79320d94073e6410e41f6ea2ad50d17608,4,4,4,0,4,0,0
true,,3669255263a64442bd9e1b1da0b3304e03b702b8,4,2,3,3,4,0,0
true,,896e7f79e0a4b6ab7df3567db6d304a883d87a86,4,1,4,4,4,0,0
false,,f3e7879ad759ac7f30a356ae762b2063169fe81a,4,4,1,0,4,0,0
true,,14409001cc478b2f34cdb6587313569e0f647c75,4,1,4,4,4,0,0
true,,89af46b258fffb9d6fbfb7114142d8bf85d1b8e9,4,1,4,4,4,0,0
true,,f47f716888d1b3bb6d03b3d15c3fc0405763d04b,4,1,4,4,4,0,0
true,,f48082285f5f6e8d820b4f390175af7f790fde4f,4,1,4,4,4,0,0
true,,89cd29866791e4e014fcf2d870b499e2a14cb194,4,1,4,4,4,0,0
true,,56ca6f7b71d54a1fa49cf2d8518c9d51e426bb86,4,1,4,4,4,0,0
true,,f50002bd00f5edd708499b4de53f1d7e0a416019,4,1,4,4,4,0,0
true,,f52892bbfad8a7ddf79d4769834ebafd65f08e0a,4,1,4,4,4,0,0
true,,f53c8feeebe52b1e206d4ef22c9bfb463401dd1d,4,1,4,4,4,0,0
true,,003d5ef2abb4971ddd6f70bfa343242bca5dd177,4,1,4,4,4,0,0
true,,f5675024cc55e55a61cf152783987366d75cf384,4,1,4,4,4,0,0
true,,f57cacd6ab1c17ec0dab596bdcea88772e3ffc66,4,1,4,4,4,0,0
true,,f5973d11e77c95ab3741a0b3c59f5c8c19b1282a,4,1,4,4,4,0,0
true,,13f7e21beaf62fd9a27d9432f03b31f068be4763,4,1,4,4,4,0,0
true,,4028d4c3bac45039564c528aa01bf6b1c6a9087d,4,1,4,4,4,0,0
true,,f5fb067a30f9078b8a525f20e93a801390bd4858,4,1,4,4,4,0,0
false,,13f26856cbacaaba9c4488a31c72e605fae029fc,4,4,2,0,4,0,0
false,,f63bb300be7c467999746afaa70e0e70f5057350,4,4,2,0,4,0,0
true,,f6af3e4e39f95874aea3f75be28953fb7fcdd0e1,4,1,4,4,4,0,0
true,,8ad164d9d5508779eed8d5f8ab93f1c8b1abd354,4,2,1,1,4,0,0
true,,8ad428e280b543aec16b4b3987fc4c382fc5ef52,4,1,4,4,4,0,0
true,,8ae37167e1fc7e1de6c169242f606406fd974bf8,4,1,4,4,4,0,0
false,,f71e9c766cdf169edfbe2749490943c1dc6b8a55,4,4,1,0,4,0,0
true,,f735d1555f81e3273e2c247c3bfbeec4a06cbaab,4,1,4,4,4,0,0
true,,f767ef4b18c98f8977bb5168820cc94be7790383,4,1,4,4,4,0,0
false,,f785c89c6dd7327843801a698823ac7f2b46eac2,4,3,1,0,4,0,0
true,,f7918bf51c75497a8c7803edcf0c7a499504c3c3,4,2,3,3,4,0,0
true,,f791ac677feb0998db5abb2dc7eb30691b50dd8f,4,1,2,0,4,0,0
true,,13d38a4b50590711e720fb20278fbd8848e3eff5,4,1,4,4,4,0,0
true,,13bd02578c77c73344caed7b36d31070ad69d953,4,1,4,4,4,0,0
false,,8b6a31205a0d72776083e3062a5a99d83be0eb8e,4,4,2,0,4,0,0
true,,f85b4c6883d19417c6bb136dc3a8c53456085c52,4,1,4,4,4,0,0
false,,f88005844ae7fcabe1dbd9400eafe58c9d0fb00e,4,4,3,0,4,0,0
true,,13b4238729e7580e668928c796e7413fd7fb7bea,4,1,4,4,4,0,0
true,,f90712958371e7bef5897392df820d7a36073aaa,4,1,4,4,4,0,0
true,,8ba5029bb10da942ba920cb78be4e0447973629c,4,1,4,4,4,0,0
false,,0028673fc0a9532a5c0af61ebb8369a4e5219ec0,4,1,4,0,4,0,0
false,,f94687687e0ca7052a37c23d711a6dd7a8fb0f82,4,4,1,0,4,0,0
true,,f95c6b3b4480ccde51f76857d73c44b386c2b924,4,1,4,4,4,0,0
true,,8bd207df16e9470ea4d2567f6af296edf88092c4,4,2,2,2,4,0,0
false,,f95f7459df3ba8e5110cd40aa8b872aaf7b8a97d,4,4,3,0,4,0,0
true,,f96e58169fd6e94fefc8fe25fc9fb1378cfdeab9,4,1,4,4,4,0,0
false,,13856bc546dbde959f45cc863bbebd40b5e8ccc2,4,4,1,0,4,0,0
true,,f9ac709e36659d392c7f50a9d27db1cc7b12bea6,4,1,4,4,4,0,0
true,,27aca2555a4cbefa1056149c0ebb55542ce38c49,4,1,4,4,4,0,0
true,,57d3b5e281f75189cd02911a237accc9d66b5ecd,4,1,4,4,4,0,0
true,,8c454cf8c7fd89fef1037970b789a577ae6fe64c,4,1,4,4,4,0,0
true,,1352725ac6a3c53ab0adca11e0c008bb65f942c7,4,1,4,4,4,0,0
true,,fa666e74314a58dcd84ac5a25b54acf375f55989,4,1,4,4,4,0,0
true,,8c69df4867b93ae8c2f07e52eff0a71bfb578e42,4,1,4,4,4,0,0
false,,fa7dd40cbc36b1850b7156f557f6d60c1b4a9677,4,4,1,0,4,0,0
true,,fa9560ff4733fa0cce8ae8565c6312fbd2d5518a,4,1,4,4,4,0,0
true,,fa9bf454d56aa9596c8babf193816a3662540fcc,4,1,4,4,4,0,0
false,,57f3cf3845cc2259b5e7059d52d4303a0ca00f93,4,4,2,0,4,0,0
true,,8c8c5b1831a6f25f61a09f2246f2dd0f83af787d,4,1,4,4,4,0,0
true,,8c8e9215fec72ab0d31ec77534e6d1b5f36a9e11,4,1,4,4,4,0,0
false,,fae74f26f2b59cd76fec4e5fab478ccec985db80,4,4,4,0,4,0,0
true,,36a6e61da036fd580e1a1bab9010b23c1b622341,4,2,3,3,4,0,0
false,,8cc2eae0db1af7dc9d0a23b0902d80f7366e6e90,4,4,1,0,4,0,0
true,,12fd45f30c937e19c27c5722c6cea0ff5b7f570f,4,2,3,3,4,0,0
false,,2a2aaea71812036d73bf698cac2411e0505c4fd2,4,4,1,0,4,0,0
false,,00111a933b91da91eed494c5c0a9bb9fb2fbeadc,4,3,2,0,4,0,0
true,,12dbc346a4944b46494b25c4a7984c2bfabd0129,4,1,4,4,4,0,0
true,,8d18651393711d1d0d8c6e12336f6bae7bc29ebd,4,1,4,4,4,0,0
true,,fbe1e553e5b516906f5d302af1e9895b34af1427,4,1,4,4,4,0,0
false,,fc164e97df905733bc076015722cabdfde0bdf61,4,4,2,0,4,0,0
false,,8d2c9b6978b8192580dd1fab57d9f14050861640,4,4,1,0,4,0,0
false,,fc4746b3f38f029737608315d63d17f7e867ed35,4,2,4,0,4,0,0
false,,fc63a62cb9b987d583e47ae727fea650c8d37dd7,4,2,4,0,4,0,0
true,,8d55645d32fb67df9e58c504a540679e267866fa,4,1,4,4,4,0,0
false,,00097b51815bcd9375dfa86732c0f49716540034,4,2,3,0,4,0,0
true,,8d831ef316ff961098ded329d39f45875c731322,4,1,4,4,4,0,0
true,,8dab70be7dda2f03a8fc586e159f25519c3dc984,4,1,4,4,4,0,0
true,,fe2b97e216ee32fed675bd44b7211abd6e6145b2,4,1,4,4,4,0,0
true,,8dbcb33719bd1578501f921eacae7ed2f317da02,4,1,4,4,4,0,0
true,,8dbe6d1e20a3087efa2a31c9d820b5fd8c15f470,4,1,4,4,4,0,0
true,,fd54f0a52091f5a20839c9bd5094af135dce5022,4,1,4,4,4,0,0
false,,589bea70e0092bb8e339b9a010974d7981c97852,4,4,3,0,4,0,0
true,,fd66566497fa5f63a79beb5c7ca3c3b88518ea54,4,1,4,4,4,0,0
false,,fd97116fbf2f5c4843536798b3be9ecf6d4f5fd3,4,4,4,0,4,0,0
true,,8e17c843d05a67251e7057643986c95ba7a57c58,4,1,4,4,4,0,0
true,,12bb7c5b78e2612db4e0e63279e74c69fb9613d2,4,1,4,4,4,0,0
true,,fdb90c23744e20bb04cc743c7b61fff3051fd604,4,1,4,4,4,0,0
true,,58c000a80db320f4fc996130f75c473abda3f53a,4,1,4,4,4,0,0
false,,58ca77986fe30d06840a4066236ced1e93d0a713,4,4,3,0,4,0,0
false,,2d11763b4999fb3b61ca8d19c8c77a743079f7bd,4,3,1,0,4,0,0
true,,8e5adc4513c847219840f4d35cb74fd96d5a3d62,4,1,4,4,4,0,0
true,,2cdac9f9efd3d4be0699b8494bc68dfaf3854030,4,1,4,4,4,0,0
false,,59080d19fdbbdc76fdc3a9412568ee925aca41cb,4,1,4,4,4,0,0
true,,2d8dd86ddaba3f8c0fe3700ec499c0e87efa4b9c,4,1,4,4,4,0,0
true,,8e94889486b22d3a385d5196ae57eeb40f2cd6e4,4,1,4,4,4,0,0
true,,2dba154c05e47591b01a6082238f036a74d1ea5f,4,1,4,4,4,0,0
true,,2cc8fad167d6e448bcc1b01342df7c2fdc7c5990,4,1,4,4,4,0,0
false,,36e5829904ca3373f955b842e98264bdbd86e19d,4,4,1,0,4,0,0
true,,2cbd68183770b681350c31db77aa262b808160b2,4,1,4,4,4,0,0
true,,2debed6f1a915d12d14b24294838942246018c04,4,1,4,4,4,0,0
false,,329a2da2753351f9b5d7a7c9ac51664278b3b817,4,3,1,0,4,0,0
false,,278629efc6af230a219f6f7c6431e661a7e97e92,4,4,3,0,4,0,0
false,,8ed63bfd83e224334db79bc5eee5d593f165693e,4,4,3,0,4,0,0
false,,8ed74854f7179064f318d9a0fee9f74b2b902576,4,4,2,0,4,0,0
false,,2e5640e7edeb192d186239d0a119429c2fe1faf4,4,4,3,0,4,0,0
true,,8f1bf70a37e3cc988c53dc62b6ed92c46b406c21,4,1,4,4,4,0,0
false,,8f256c71a25344948777f333abd42f2b8f32be8e,4,4,4,0,4,0,0
true,,2c8e169fd90d90f39b6a9d041f43d6843577b8a0,4,1,4,4,4,0,0
true,,5964c9ab240588c36561f7a62788e21ac70867b1,4,1,4,4,4,0,0
true,,8f2cbddd9f7a5614df569b1d5cc2fb0f0c19f9f4,4,1,4,4,4,0,0
false,,2c7cd9bdc6bef0b6c50774873c3080c9b48c7a1d,4,4,3,0,4,0,0
true,,414d563098775680c73dff4ba4c99dcca216ee90,4,1,4,4,4,0,0
true,,fdd4e5ec38ae652203b99e741922373d46432cda,4,1,4,4,4,0,0
true,,8f7be919b5a5ade1b373a8bb8f0c936a5eeefe47,4,1,4,4,4,0,0
false,,1241b40ef02d00a54bef326aee56a97d3218c259,4,4,3,0,4,0,0
true,,599b28e7e1609d19efec3dd5b3fd862b38a5e665,4,1,4,4,4,0,0
false,,8fe8279069824e29a2092bb162b80b6aab393cfd,4,4,1,0,4,0,0
true,,277f769a1068d13410ee72863d4c9c3c65927472,4,1,4,4,4,0,0
false,,12345605bd479605c12a80552c9127307908f082,4,4,1,0,4,0,0
true,,903842cc6fe74455243af7e0fad2060aaff6b3f4,4,1,4,4,4,0,0
true,,59e31c24863fcd31cbcdfc1da0774204416f4abe,4,1,4,4,4,0,0
true,,9045d09bb859892c80a3b79987cb21d6745b9446,4,1,4,4,4,0,0
true,,59ef5ca80d67a3435bf90e2bc739458f0715518f,4,1,4,4,4,0,0
true,,59f53ca31a94582bd4854b79446f7a66d3bdf090,4,1,4,4,4,0,0
true,,90eb7a04598daad7a2d48f4e99967481ede64fe2,4,1,4,4,4,0,0
true,,91153434b26f68557b61bb1efc132ba61070b314,4,1,4,4,4,0,0
true,,9120ead573a933af3dda661020aa786b50b67916,4,1,4,4,4,0,0
true,,91248860def0a4623e4326822b893f7a60e43b8f,4,1,4,4,4,0,0
true,,912de2218b502a8a516068ee9c7065615ce1f50a,4,1,4,4,4,0,0
true,,5a3af436064f31d324ff01c549aa0f05c1ac208e,4,1,4,4,4,0,0
false,,36ffd74fec888debefaeaae31f4c16e1cd0863fc,4,4,2,0,4,0,0
false,,5a6d12845078fa7c24ebdd7a571db7007c324fac,4,4,2,0,4,0,0
false,,91d77912a2182c9ca617087cdafad682dafb4faf,4,3,3,0,4,0,0
false,,91e4ff13ba4d5e276407a2be0f267c0ae6bd5cb4,4,3,4,0,4,0,0
true,,91e5c6edbab333f3706dae1d8d3f136b31f73be8,4,1,4,4,4,0,0
false,,11e02ad94b66249e570c3c874cabdbf67592b2c3,4,4,3,0,4,0,0
true,,5ae168349bf5576474a618123934d8835551c63e,4,1,4,4,4,0,0
true,,310fc95e29a18c5136eb206ed7fb8905c2e6dc98,4,1,4,4,4,0,0
false,,3115d0761371953edd8c0aecd0fc345a9dabcc2c,4,4,2,0,4,0,0
true,,5afde99afcb6fd8a33313c883491801839d449d4,4,1,4,4,4,0,0
true,,92897c667bb56a73f4e061cc2353f19a9ca6bdb9,4,1,4,4,4,0,0
true,,92ac3aef34d5290854c5cc6151dfed7ff9efba88,4,1,4,4,4,0,0
true,,932b0e87132320a4846c3943a7706ebae545dff9,4,1,4,4,4,0,0
true,,93414596e9d3baafcfc1d5b22e55bf517292629d,4,1,4,4,4,0,0
true,,2147e6bed09a2530b999a4c5cd41b46f1f936b62,4,1,4,4,4,0,0
true,,5b6aaee0eed03f3e428cc580ac3bf90842f4ffb5,4,1,4,4,4,0,0
true,,42476839b4fe9ed24e62c7a01e2f5c235dc44ce9,4,1,4,4,4,0,0
true,,5baa3158ec32fd345ca1fa6f00d699e6f9df6051,4,1,4,4,4,0,0
true,,4261e2085975fea6618d15e58a9b6abddaf8d3bf,4,4,3,0,1,1,4
true,,9414c80eb6f1470bfa1f4b0130b83fe82bf3587e,4,1,4,4,4,0,0
true,,941c668bbecf2aaa247365f7c15e4d910eae1de3,4,1,4,4,4,0,0
true,,373f8be2947cee0d6382ad106bf5bdb58e18eb1b,4,1,4,4,4,0,0
true,,42706cbd3db9bd98d687c34110ad0f26a0585401,4,1,4,4,4,0,0
true,,945957a62583fe7264b6ae0a1b19b63257446a27,4,1,4,4,4,0,0
true,,9459990f61116368905589f3996763b9399092c6,4,1,4,4,4,0,0
true,,32ccb566647eba5af648fc7161cc8f4cc9405ad1,4,1,4,4,4,0,0
false,,94ceb22d0db3295f04ad05094e89e550e90dfcd7,4,4,1,0,4,0,0
true,,5c07a65d22eb7ad4b39a351a00531c5832cc49ca,4,1,4,4,4,0,0
true,,31167543ae77626d5b6f638d1480bf8dcc8edd4f,4,1,4,4,4,0,0
true,,42af1806d5ee740b58981ac0e1ba43bc71f472cf,4,1,4,4,4,0,0
false,,ff26c1a2eb31873b151bc36cfbb9c268fbecf093,4,4,1,0,4,0,0
true,,956428f0377d226441e07dab0995f131b27b43b0,4,1,4,4,4,0,0
true,,1150d0baf88b7c9f9236636a3969b9e5862e80d7,4,1,4,4,4,0,0
false,,5c5736cc67d0a2f84a0b77db1fe4a6579bbee78a,4,4,1,0,4,0,0
true,,5c750d53b6ba7467fa0e22d9e2bb0eaa5a4b6c4d,4,1,4,4,4,0,0
true,,5c81a28a5d9680f499a395982a09cc09d751b45a,4,1,4,4,4,0,0
true,,5c9e6cee0b7b22622eb5c6544f93008add52a578,4,1,4,4,4,0,0
true,,95f77b384df5faf8f3593ba361f4080bdef0354a,4,1,4,4,4,0,0
true,,9604c52bcc6c6bb8144ce1ac45444707d1754196,4,1,4,4,4,0,0
true,,fe8a0799c14326f6d2bfc81114bcce2ca4723d15,4,1,4,4,4,0,0
false,,963dbb1ec4feb47b2384fd6c43541cee5f64bbda,4,4,1,0,4,0,0
true,,42f0fa4afbddc99d9b017c286ec592a4c35bfbee,4,1,4,4,4,0,0
true,,965eeca9ce9721cb5b517f09d252ce5524ca58e5,4,1,4,4,4,0,0
true,,965f63f0ab48b2b4e91798fccb09eb6a5d88d275,4,1,4,4,4,0,0
true,,5ce1559ad4691bbdfc83d6d3d0f158ea1a2b34a8,4,1,4,4,4,0,0
true,,5cf8f175ee146e7e1d35076e1cec4ed78ceafc13,4,2,2,2,4,0,0
true,,96ed892952632821a77fc14d1364d5218b59cbc0,4,1,4,4,4,0,0
true,,37a0cebc1a672a822cab653518c5d9ff497062dc,4,1,4,4,4,0,0
false,,5d08f5a60c82473e12e852b47db15aff2f67e2b7,4,4,2,0,4,0,0
true,,96fe56dbfcf030290742feb9e51300ac81c50ea9,4,1,1,0,4,0,0
true,,5d0a48400c9df8ad660c08e529cc9bca9ef1045c,4,1,4,4,4,0,0
true,,970fdc1d0febc43006bf4c023dba0f8216af6aed,4,1,4,4,4,0,0
true,,10c188aed4620bb1f15eb9a08ee684b6f8b99341,4,1,4,4,4,0,0
false,,97379c191fa4865bbc13cfc6e4143f788aaf2139,4,4,2,0,4,0,0
true,,10a52a7992e72060fc41ae43a9804656b385ef7c,4,1,4,4,4,0,0
false,,9786f326698c85193cdb0e20d2f67ae4284b47d8,4,4,1,0,4,0,0
true,,5d436e8a6e070af0caa21cede19dcfea00172465,4,1,4,4,4,0,0
false,,20a6ec111d7e694ea6019e24ef0d8890eead4e9c,4,2,1,0,4,0,0
true,,97f7f9537a6cb87a8ada3bd6e864fbf94aec62b0,4,1,4,4,4,0,0
true,,108a3d9c67cbc235db77cb7eed6f612c5a9536ad,4,1,4,4,4,0,0
true,,982b1c0705d2dd4795f86c3f891428fac22cda7e,4,1,4,4,4,0,0
true,,106a0db623bd802e4b04a41bb919917c176d321d,4,1,4,4,4,0,0
